utt_id,emotion,session,wav_path
Ses01F_impro05_M030,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M030.wav
Ses01F_impro05_M031,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M031.wav
Ses01F_impro05_M034,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M034.wav
Ses01F_impro05_M035,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro05/Ses01F_impro05_M035.wav
Ses01F_impro06_F002,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F002.wav
Ses01F_impro06_F003,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F003.wav
Ses01F_impro06_F004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F004.wav
Ses01F_impro06_F005,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F005.wav
Ses01F_impro06_F006,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F006.wav
Ses01F_impro06_F007,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F007.wav
Ses01F_impro06_F008,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F008.wav
Ses01F_impro06_F009,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F009.wav
Ses01F_impro06_F010,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F010.wav
Ses01F_impro06_F011,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F011.wav
Ses01F_impro06_F012,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F012.wav
Ses01F_impro06_F013,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F013.wav
Ses01F_impro06_F014,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F014.wav
Ses01F_impro06_F015,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F015.wav
Ses01F_impro06_F016,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F016.wav
Ses01F_impro06_F018,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F018.wav
Ses01F_impro06_F019,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F019.wav
Ses01F_impro06_F020,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F020.wav
Ses01F_impro06_F021,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F021.wav
Ses01F_impro06_F022,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F022.wav
Ses01F_impro06_F023,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F023.wav
Ses01F_impro06_F024,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F024.wav
Ses01F_impro06_F025,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F025.wav
Ses01F_impro06_F026,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F026.wav
Ses01F_impro06_F027,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F027.wav
Ses01F_impro06_F028,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_F028.wav
Ses01F_impro06_M000,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M000.wav
Ses01F_impro06_M001,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M001.wav
Ses01F_impro06_M002,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M002.wav
Ses01F_impro06_M003,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M003.wav
Ses01F_impro06_M004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M004.wav
Ses01F_impro06_M005,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M005.wav
Ses01F_impro06_M006,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M006.wav
Ses01F_impro06_M007,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M007.wav
Ses01F_impro06_M008,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M008.wav
Ses01F_impro06_M009,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M009.wav
Ses01F_impro06_M010,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M010.wav
Ses01F_impro06_M011,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M011.wav
Ses01F_impro06_M012,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M012.wav
Ses01F_impro06_M013,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M013.wav
Ses01F_impro06_M014,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M014.wav
Ses01F_impro06_M015,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M015.wav
Ses01F_impro06_M016,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M016.wav
Ses01F_impro07_M012,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M012.wav
Ses01F_impro07_M013,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M013.wav
Ses01F_impro07_M018,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M018.wav
Ses01F_impro07_M019,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_M019.wav
Ses01F_script01_1_F005,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F005.wav
Ses01F_script01_1_F015,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F015.wav
Ses01F_script01_1_F034,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F034.wav
Ses01F_script01_1_F035,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F035.wav
Ses01F_script01_1_F037,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F037.wav
Ses01F_script01_1_F038,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F038.wav
Ses01F_script01_1_F041,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F041.wav
Ses01F_script01_1_F042,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_F042.wav
Ses01F_script01_1_M000,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M000.wav
Ses01F_script01_1_M001,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M001.wav
Ses01F_script01_1_M002,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M002.wav
Ses01F_script01_1_M003,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M003.wav
Ses01F_script01_1_M004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M004.wav
Ses01F_script01_1_M007,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M007.wav
Ses01F_script01_1_M010,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M010.wav
Ses01F_script01_1_M012,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M012.wav
Ses01F_script01_1_M014,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M014.wav
Ses01F_script01_1_M015,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M015.wav
Ses01F_script01_1_M016,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M016.wav
Ses01F_script01_1_M017,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M017.wav
Ses01F_script01_1_M019,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M019.wav
Ses01F_script01_1_M023,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M023.wav
Ses01F_script01_1_M024,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M024.wav
Ses01F_script01_1_M025,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M025.wav
Ses01F_script01_1_M034,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M034.wav
Ses01F_script01_1_M039,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M039.wav
Ses01F_script01_1_M040,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_1/Ses01F_script01_1_M040.wav
Ses01F_script01_2_F003,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav
Ses01F_script01_2_F004,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav
Ses01F_script01_2_F005,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav
Ses01F_script01_2_F006,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav
Ses01F_script01_2_F007,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav
Ses01F_script01_2_F008,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav
Ses01F_script01_2_F009,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav
Ses01F_script01_2_F010,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav
Ses01F_script01_2_F011,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav
Ses01F_script01_2_F012,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav
Ses01F_script01_2_F013,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav
Ses01F_script01_2_M001,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav
Ses01F_script01_2_M004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav
Ses01F_script01_2_M008,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav
Ses01F_script01_2_M017,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav
Ses01F_script01_3_F000,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav
Ses01F_script01_3_F001,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F001.wav
Ses01F_script01_3_F002,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav
Ses01F_script01_3_F003,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav
Ses01F_script01_3_F004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav
Ses01F_script01_3_F005,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F005.wav
Ses01F_script01_3_F006,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F006.wav
Ses01F_script01_3_F007,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F007.wav
Ses01F_script01_3_F008,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav
Ses01F_script01_3_F009,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav
Ses01F_script01_3_F010,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav
Ses01F_script01_3_F011,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F011.wav
Ses01F_script01_3_F012,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav
Ses01F_script01_3_F013,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F013.wav
Ses01F_script01_3_F014,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav
Ses01F_script01_3_F015,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav
Ses01F_script01_3_F016,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav
Ses01F_script01_3_F017,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav
Ses01F_script01_3_F019,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav
Ses01F_script01_3_F020,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F020.wav
Ses01F_script01_3_F021,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F021.wav
Ses01F_script01_3_F022,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav
Ses01F_script01_3_F028,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav
Ses01F_script01_3_F029,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav
Ses01F_script01_3_F030,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav
Ses01F_script01_3_F031,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav
Ses01F_script01_3_F035,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F035.wav
Ses01F_script01_3_M000,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav
Ses01F_script01_3_M001,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M001.wav
Ses01F_script01_3_M003,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M003.wav
Ses01F_script01_3_M004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M004.wav
Ses01F_script01_3_M005,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M005.wav
Ses01F_script01_3_M008,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M008.wav
Ses01F_script01_3_M009,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M009.wav
Ses01F_script01_3_M010,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M010.wav
Ses01F_script01_3_M015,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M015.wav
Ses01F_script01_3_M016,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M016.wav
Ses01F_script01_3_M017,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M017.wav
Ses01F_script01_3_M019,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M019.wav
Ses01F_script01_3_M020,hap,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M020.wav
Ses01F_script01_3_M021,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M021.wav
Ses01F_script01_3_M022,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M022.wav
Ses01F_script01_3_M023,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M023.wav
Ses01F_script01_3_M024,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M024.wav
Ses01F_script01_3_M025,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M025.wav
Ses01F_script01_3_M026,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M026.wav
Ses01F_script01_3_M027,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M027.wav
Ses01F_script01_3_M028,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M028.wav
Ses01F_script01_3_M029,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M029.wav
Ses01F_script01_3_M030,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M030.wav
Ses01F_script01_3_M032,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M032.wav
Ses01F_script01_3_M033,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M033.wav
Ses01F_script01_3_M036,sad,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M036.wav
Ses01F_script01_3_M037,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M037.wav
Ses01F_script02_1_F000,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F000.wav
Ses01F_script02_1_F004,neu,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F004.wav
Ses01F_script02_1_F006,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F006.wav
Ses01F_script02_1_F007,ang,Session1,/Volumes/MI USB/iemocap/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_1/Ses01F_script02_1_F007.wav
